criminal_id,name,age,home_state,home_district,district,gang_id
C2224,Ramesh Bollineni,37,Karnataka,Kalaburagi,Kalaburagi,None
C2225,Venkatesh Shet,33,Karnataka,Koppal,Koppal,Gang_39
C2226,Hemant Mallya,47,Telangana,Ballari,Ballari,None
C2227,Manjunath Udupa,38,Andhra Pradesh,Kodagu,Kodagu,None
C2228,Chethan Naik,59,Karnataka,Shivamogga,Shivamogga,None
C2229,Suresh Patil,49,Karnataka,Kalaburagi,Kalaburagi,None
C2230,Akhil Shettigar,24,Karnataka,Koppal,Koppal,None
C2231,Bhaskar Murthy,56,Telangana,Bengaluru Rural,Bengaluru Rural,None
C2232,Yash Shekar,28,Karnataka,Hassan,Hassan,None
C2233,Ravi Pandit,50,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C2234,Ashok Fernandes,43,Karnataka,Tumakuru,Tumakuru,None
C2235,Nagaraj Alva,45,Karnataka,Ballari,Ballari,None
C2236,Rohit Acharya,52,Karnataka,Tumakuru,Tumakuru,None
C2237,Vinod Kulkarni,58,Karnataka,Shivamogga,Shivamogga,None
C2238,Deepak Poojary,45,Karnataka,Kalaburagi,Kalaburagi,Gang_31
C2239,Karthik Kulkarni,36,Karnataka,Mysuru,Mysuru,None
C2240,Rajesh Shet,39,Karnataka,Shivamogga,Shivamogga,None
C2241,Aditya Pinto,36,Karnataka,Tumakuru,Tumakuru,None
C2242,Chirag Acharya,25,Karnataka,Hassan,Hassan,None
C2243,Ajay Bairy,26,Karnataka,Bidar,Bidar,Gang_19
C2244,Madan Ramesh,24,Karnataka,Koppal,Koppal,None
C2245,Lohith Acharya,37,Telangana,Raichur,Raichur,Gang_22
C2246,Nagaraj Bairy,42,Karnataka,Hassan,Hassan,Gang_26
C2247,Vinod Kudva,46,Karnataka,Kodagu,Kodagu,None
C2248,Anoop Verma,31,Karnataka,Belagavi,Belagavi,None
C2249,Ashok Shanbhag,27,Karnataka,Dharwad,Dharwad,Gang_9
C2250,Karthik Alva,53,Karnataka,Belagavi,Belagavi,None
C2251,Pradeep Hegde,59,Karnataka,Mysuru,Mysuru,Gang_50
C2252,Arun Hegde,48,Karnataka,Koppal,Koppal,None
C2253,Bhaskar Devadiga,41,Karnataka,Tumakuru,Tumakuru,None
C2254,Anand Pujari,20,Karnataka,Belagavi,Belagavi,Gang_23
C2255,Jagadish Ramesh,26,Karnataka,Hassan,Hassan,None
C2256,Mukesh Suvarna,35,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C2257,Akash Salian,53,Karnataka,Bengaluru Rural,Bengaluru Rural,Gang_39
C2258,Chethan Reddy,28,Karnataka,Bidar,Bidar,None
C2259,Varun Joshi,27,Kerala,Dharwad,Dharwad,None
C2260,Jagadish Alva,54,Karnataka,Hassan,Hassan,None
C2261,Arun Suvarna,36,Karnataka,Belagavi,Belagavi,None
C2262,Nikhil Joshi,41,Karnataka,Kodagu,Kodagu,None
C2263,Chandan Kamath,47,Tamil Nadu,Koppal,Koppal,None
C2264,Mahesh Alva,45,Karnataka,Shivamogga,Shivamogga,None
C2265,Umesh Kulkarni,30,Karnataka,Kalaburagi,Kalaburagi,None
C2266,Mohan Kamath,20,Andhra Pradesh,Bidar,Bidar,None
C2267,Tarun Reddy,22,Karnataka,Tumakuru,Tumakuru,None
C2268,Srinivas Shettigar,42,Karnataka,Mysuru,Mysuru,None
C2269,Rakesh Shet,43,Karnataka,Vijayapura,Vijayapura,Gang_20
C2270,Shivakumar Shekar,20,Karnataka,Tumakuru,Tumakuru,None
C2271,Ganesh Lobo,30,Karnataka,Koppal,Koppal,Gang_43
C2272,Vijay Karkera,57,Telangana,Koppal,Koppal,None
C2273,Hemant Shet,22,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C2274,Akhil Desai,30,Karnataka,Kalaburagi,Kalaburagi,None
C2275,Mukesh Bairy,49,Maharashtra,Dharwad,Dharwad,None
C2276,Ravi Reddy,42,Karnataka,Ballari,Ballari,None
C2277,Shashank Shettigar,32,Karnataka,Mysuru,Mysuru,None
C2278,Mithun Desai,60,Karnataka,Shivamogga,Shivamogga,None
C2279,Aditya Poojary,32,Karnataka,Belagavi,Belagavi,None
C2280,Prakash Shet,43,Karnataka,Shivamogga,Shivamogga,Gang_18
C2281,Girish Bhat,55,Telangana,Bengaluru Urban,Bengaluru Urban,None
C2282,Ramesh Alva,50,Maharashtra,Shivamogga,Shivamogga,None
C2283,Dinesh Desai,29,Karnataka,Kodagu,Kodagu,None
C2284,Pavan Mendonca,32,Karnataka,Mysuru,Mysuru,None
C2285,Bhaskar Pinto,32,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C2286,Hemant Hegde,47,Karnataka,Kodagu,Kodagu,None
C2287,Aravind Karkera,57,Karnataka,Dharwad,Dharwad,Gang_27
C2288,Sharath Pai,50,Karnataka,Raichur,Raichur,None
C2289,Shankar Salian,33,Karnataka,Vijayapura,Vijayapura,Gang_14
C2290,Vinod Pai,56,Tamil Nadu,Hassan,Hassan,Gang_2
C2291,Mahesh Kulkarni,43,Karnataka,Vijayapura,Vijayapura,None
C2292,Mukesh D'Souza,40,Andhra Pradesh,Bengaluru Rural,Bengaluru Rural,None
C2293,Gautham Udupa,52,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C2294,Ramesh Verma,32,Karnataka,Kalaburagi,Kalaburagi,None
C2295,Anil Kotian,33,Karnataka,Vijayapura,Vijayapura,None
C2296,Lohith Rao,35,Karnataka,Vijayapura,Vijayapura,None
C2297,Aravind Kumar,22,Karnataka,Belagavi,Belagavi,None
C2298,Ajay Bhat,35,Kerala,Bengaluru Rural,Bengaluru Rural,Gang_23
C2299,Ashok Mendonca,56,Karnataka,Vijayapura,Vijayapura,Gang_3
C2300,Rajesh Fernandes,34,Karnataka,Kodagu,Kodagu,Gang_27
C2301,Bharath Lobo,42,Karnataka,Shivamogga,Shivamogga,Gang_37
C2302,Tejas Shet,20,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C2303,Rajesh Acharya,39,Karnataka,Shivamogga,Shivamogga,None
C2304,Anil Devadiga,33,Karnataka,Kodagu,Kodagu,Gang_27
C2305,Raghav Noronha,30,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C2306,Venkatesh Gowda,25,Karnataka,Vijayapura,Vijayapura,None
C2307,Sunil Adiga,21,Karnataka,Dharwad,Dharwad,None
C2308,Rohit Joshi,43,Karnataka,Vijayapura,Vijayapura,Gang_38
C2309,Ajay Hegde,33,Karnataka,Ballari,Ballari,None
C2310,Rakesh Shekar,38,Karnataka,Belagavi,Belagavi,Gang_34
C2311,Harsha Suvarna,47,Karnataka,Bengaluru Urban,Bengaluru Urban,Gang_39
C2312,Nithin Alva,57,Karnataka,Shivamogga,Shivamogga,None
C2313,Jagannath Naik,48,Kerala,Raichur,Raichur,None
C2314,Jagadish Rai,27,Telangana,Tumakuru,Tumakuru,Gang_25
C2315,Kishore Bangera,39,Karnataka,Kalaburagi,Kalaburagi,Gang_8
C2316,Ajay Pujari,36,Karnataka,Kalaburagi,Kalaburagi,Gang_2
C2317,Vinod Nayak,32,Tamil Nadu,Vijayapura,Vijayapura,Gang_16
C2318,Ranjith Salian,32,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C2319,Chirag Pinto,22,Karnataka,Kodagu,Kodagu,None
C2320,Lohith Noronha,42,Karnataka,Bengaluru Urban,Bengaluru Urban,Gang_24
C2321,Suresh Mendonca,50,Karnataka,Raichur,Raichur,None
C2322,Girish Desai,48,Karnataka,Koppal,Koppal,None
C2323,Vikas Shekar,44,Karnataka,Shivamogga,Shivamogga,None
C2324,Harish Shet,20,Karnataka,Mysuru,Mysuru,None
C2325,Tarun Rai,35,Karnataka,Vijayapura,Vijayapura,Gang_18
C2326,Vinod Moily,28,Karnataka,Kalaburagi,Kalaburagi,None
C2327,Deepak Bhat,49,Karnataka,Koppal,Koppal,None
C2328,Kiran Kudva,54,Karnataka,Bidar,Bidar,None
C2329,Pavan Lobo,57,Karnataka,Hassan,Hassan,Gang_48
C2330,Ajay Kulkarni,21,Karnataka,Tumakuru,Tumakuru,Gang_48
C2331,Dinesh Hegde,43,Karnataka,Shivamogga,Shivamogga,None
C2332,Yash Gowda,53,Karnataka,Kodagu,Kodagu,None
C2333,Anil Gowda,27,Karnataka,Hassan,Hassan,None
C2334,Aditya Patil,33,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C2335,Lohith Kulkarni,26,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C2336,Harish Kotian,56,Karnataka,Tumakuru,Tumakuru,Gang_43
C2337,Vinod Shekar,32,Karnataka,Bengaluru Urban,Bengaluru Urban,Gang_31
C2338,Akash Noronha,54,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C2339,Ramesh Ramesh,59,Karnataka,Raichur,Raichur,None
C2340,Prakash Shanbhag,27,Karnataka,Kodagu,Kodagu,Gang_6
C2341,Nagaraj Murthy,37,Karnataka,Koppal,Koppal,None
C2342,Santosh Pandit,39,Karnataka,Mysuru,Mysuru,Gang_13
C2343,Shivakumar Poojary,44,Karnataka,Hassan,Hassan,None
C2344,Chandan Sharma,38,Karnataka,Tumakuru,Tumakuru,None
C2345,Suresh Sharma,41,Karnataka,Vijayapura,Vijayapura,None
C2346,Abhishek Acharya,28,Karnataka,Hassan,Hassan,None
C2347,Ranjith Ramesh,55,Karnataka,Bidar,Bidar,None
C2348,Amith Mendonca,59,Karnataka,Tumakuru,Tumakuru,None
C2349,Rohit Shetty,23,Karnataka,Kodagu,Kodagu,None
C2350,Mukesh Mallya,45,Karnataka,Koppal,Koppal,None
C2351,Anil Shanbhag,37,Karnataka,Shivamogga,Shivamogga,Gang_2
C2352,Kiran Kunder,36,Karnataka,Vijayapura,Vijayapura,None
C2353,Hemant Moily,54,Karnataka,Kodagu,Kodagu,None
C2354,Bharath Reddy,36,Karnataka,Hassan,Hassan,Gang_49
C2355,Bharath Devadiga,39,Kerala,Koppal,Koppal,None
C2356,Sunil Shettigar,22,Karnataka,Shivamogga,Shivamogga,None
C2357,Rakesh Kunder,23,Karnataka,Bengaluru Rural,Bengaluru Rural,Gang_26
C2358,Ajay Gowda,24,Andhra Pradesh,Bengaluru Urban,Bengaluru Urban,None
C2359,Umesh Hegde,41,Telangana,Kalaburagi,Kalaburagi,Gang_24
C2360,Darshan Udupa,40,Karnataka,Bidar,Bidar,None
C2361,Amith Acharya,40,Karnataka,Hassan,Hassan,None
C2362,Manjunath Joshi,32,Karnataka,Tumakuru,Tumakuru,None
C2363,Chethan Gowda,60,Karnataka,Vijayapura,Vijayapura,None
C2364,Sachin Bangera,28,Karnataka,Belagavi,Belagavi,None
C2365,Lohith Pinto,50,Karnataka,Bidar,Bidar,None
C2366,Arun Noronha,32,Karnataka,Vijayapura,Vijayapura,Gang_27
C2367,Deepak Hegde,24,Karnataka,Dharwad,Dharwad,Gang_15
C2368,Pavan Bollineni,43,Karnataka,Tumakuru,Tumakuru,None
C2369,Karthik Udupa,44,Karnataka,Koppal,Koppal,None
C2370,Pradeep Naik,46,Karnataka,Raichur,Raichur,Gang_24
C2371,Sharath Verma,34,Karnataka,Hassan,Hassan,None
C2372,Rohit Shekar,20,Karnataka,Belagavi,Belagavi,Gang_37
C2373,Vinod Kamath,58,Karnataka,Belagavi,Belagavi,None
C2374,Manjunath Kumar,33,Andhra Pradesh,Kalaburagi,Kalaburagi,None
C2375,Ajay Desai,41,Karnataka,Bengaluru Rural,Bengaluru Rural,Gang_7
C2376,Mithun Moily,37,Maharashtra,Belagavi,Belagavi,None
C2377,Mithun Fernandes,54,Karnataka,Mysuru,Mysuru,Gang_1
C2378,Bharath Murthy,34,Andhra Pradesh,Dharwad,Dharwad,None
C2379,Anand Suvarna,34,Karnataka,Bengaluru Urban,Bengaluru Urban,Gang_6
C2380,Tarun Salian,54,Karnataka,Koppal,Koppal,None
C2381,Ganesh Shanbhag,50,Kerala,Bidar,Bidar,None
C2382,Sachin Adiga,49,Karnataka,Bidar,Bidar,None
C2383,Vikas Bollineni,47,Karnataka,Belagavi,Belagavi,None
C2384,Tarun Bangera,30,Karnataka,Vijayapura,Vijayapura,None
C2385,Yogesh Rao,23,Karnataka,Bengaluru Urban,Bengaluru Urban,Gang_3
C2386,Harsha Moily,41,Karnataka,Mysuru,Mysuru,None
C2387,Darshan Acharya,23,Karnataka,Tumakuru,Tumakuru,None
C2388,Pranav Karkera,42,Karnataka,Hassan,Hassan,None
C2389,Suresh Pandit,49,Karnataka,Shivamogga,Shivamogga,None
C2390,Pranav Shekar,21,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C2391,Chandan Kunder,46,Karnataka,Ballari,Ballari,Gang_5
C2392,Tejas Bangera,28,Karnataka,Vijayapura,Vijayapura,None
C2393,Sharath Salian,51,Kerala,Hassan,Hassan,None
C2394,Mahesh Desai,43,Karnataka,Mysuru,Mysuru,None
C2395,Anand Kulkarni,25,Telangana,Mysuru,Mysuru,None
C2396,Srinivas Rao,52,Karnataka,Dharwad,Dharwad,None
C2397,Aravind Acharya,59,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C2398,Nandakumar Shet,53,Karnataka,Tumakuru,Tumakuru,None
C2399,Srinivas Sharma,39,Karnataka,Raichur,Raichur,None
C2400,Karthik Joshi,38,Karnataka,Mysuru,Mysuru,None
C2401,Chethan Karkera,46,Tamil Nadu,Bengaluru Rural,Bengaluru Rural,None
C2402,Kishore Joshi,42,Karnataka,Shivamogga,Shivamogga,Gang_7
C2403,Tarun D'Souza,57,Karnataka,Raichur,Raichur,None
C2404,Anil Kudva,58,Telangana,Tumakuru,Tumakuru,None
C2405,Harish Noronha,41,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C2406,Abhishek Kudva,44,Karnataka,Vijayapura,Vijayapura,None
C2407,Kishore Kamath,49,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C2408,Tarun Lobo,20,Karnataka,Kalaburagi,Kalaburagi,None
C2409,Nithin Bhat,58,Karnataka,Raichur,Raichur,Gang_14
C2410,Deepak Fernandes,42,Karnataka,Tumakuru,Tumakuru,None
C2411,Akash Sharma,43,Karnataka,Ballari,Ballari,Gang_47
C2412,Bhaskar Naik,26,Karnataka,Kalaburagi,Kalaburagi,None
C2413,Pradeep Murthy,23,Karnataka,Bidar,Bidar,None
C2414,Nithin Karkera,22,Karnataka,Tumakuru,Tumakuru,None
C2415,Kishore Kumar,58,Karnataka,Bidar,Bidar,Gang_15
C2416,Anoop Shet,36,Karnataka,Bidar,Bidar,None
C2417,Aditya Lobo,29,Telangana,Dharwad,Dharwad,None
C2418,Sandeep Kudva,33,Karnataka,Kalaburagi,Kalaburagi,None
C2419,Rohit Rai,51,Karnataka,Kodagu,Kodagu,Gang_28
C2420,Nandakumar Verma,27,Karnataka,Bidar,Bidar,None
C2421,Aravind D'Souza,59,Karnataka,Ballari,Ballari,Gang_27
C2422,Aditya Adiga,44,Karnataka,Hassan,Hassan,None
C2423,Anand Kunder,57,Karnataka,Hassan,Hassan,None
C2424,Kiran Bollineni,45,Karnataka,Hassan,Hassan,None
C2425,Jagadish Mendonca,34,Karnataka,Mysuru,Mysuru,None
C2426,Raghav Shanbhag,54,Karnataka,Raichur,Raichur,None
C2427,Madan Fernandes,47,Karnataka,Vijayapura,Vijayapura,None
C2428,Manoj Pinto,56,Karnataka,Belagavi,Belagavi,None
C2429,Ravi Fernandes,31,Karnataka,Hassan,Hassan,None
C2430,Mahesh Shekar,29,Karnataka,Hassan,Hassan,Gang_28
C2431,Ramesh Poojary,23,Karnataka,Kodagu,Kodagu,Gang_45
C2432,Arun Poojary,39,Karnataka,Hassan,Hassan,Gang_3
C2433,Mohan Reddy,42,Karnataka,Koppal,Koppal,None
C2434,Umesh Fernandes,44,Maharashtra,Dharwad,Dharwad,None
C2435,Aravind Devadiga,58,Karnataka,Kodagu,Kodagu,Gang_27
C2436,Shashank Bangera,38,Karnataka,Koppal,Koppal,None
C2437,Akhil Rao,50,Karnataka,Bengaluru Rural,Bengaluru Rural,Gang_12
C2438,Shashank Salian,60,Karnataka,Hassan,Hassan,None
C2439,Nikhil Kotian,47,Karnataka,Bengaluru Rural,Bengaluru Rural,Gang_46
C2440,Mohan Rai,27,Karnataka,Vijayapura,Vijayapura,None
C2441,Gautham D'Souza,44,Karnataka,Raichur,Raichur,None
C2442,Lokesh Pinto,38,Karnataka,Hassan,Hassan,None
C2443,Harish Rao,28,Karnataka,Kalaburagi,Kalaburagi,None
C2444,Akhil Bairy,34,Karnataka,Mysuru,Mysuru,None
C2445,Shashank Shekar,28,Karnataka,Tumakuru,Tumakuru,Gang_38
C2446,Umesh Acharya,29,Andhra Pradesh,Hassan,Hassan,None
C2447,Umesh Pandit,35,Karnataka,Kalaburagi,Kalaburagi,None
C2448,Sunil Pujari,46,Karnataka,Vijayapura,Vijayapura,None
C2449,Kishore Rai,37,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C2450,Harsha Shet,34,Karnataka,Shivamogga,Shivamogga,None
C2451,Hemant Mendonca,39,Karnataka,Shivamogga,Shivamogga,None
C2452,Raghav Nayak,33,Karnataka,Tumakuru,Tumakuru,None
C2453,Rakesh Bollineni,53,Karnataka,Ballari,Ballari,Gang_7
C2454,Venkatesh Pai,31,Karnataka,Tumakuru,Tumakuru,None
C2455,Rajesh Shetty,43,Andhra Pradesh,Dharwad,Dharwad,Gang_37
C2456,Jagadish Bairy,51,Telangana,Shivamogga,Shivamogga,Gang_33
C2457,Ranjith Shettigar,59,Maharashtra,Dharwad,Dharwad,Gang_38
C2458,Harsha Pinto,38,Karnataka,Belagavi,Belagavi,None
C2459,Krishna Kamath,35,Karnataka,Tumakuru,Tumakuru,None
C2460,Raghav Kotian,38,Karnataka,Bidar,Bidar,Gang_40
C2461,Varun Kotian,56,Karnataka,Bidar,Bidar,None
C2462,Ranjith Kumar,31,Karnataka,Vijayapura,Vijayapura,None
C2463,Ganesh Pinto,22,Karnataka,Hassan,Hassan,None
C2464,Lokesh Shanbhag,55,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C2465,Gautham Patil,22,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C2466,Nikhil Shanbhag,54,Karnataka,Dharwad,Dharwad,None
C2467,Madan Shettigar,46,Karnataka,Belagavi,Belagavi,None
C2468,Varun Kulkarni,22,Karnataka,Tumakuru,Tumakuru,None
C2469,Varun Salian,47,Karnataka,Mysuru,Mysuru,None
C2470,Aravind Verma,44,Karnataka,Hassan,Hassan,Gang_42
C2471,Gautham Pujari,57,Karnataka,Koppal,Koppal,None
C2472,Ravi Devadiga,46,Karnataka,Vijayapura,Vijayapura,None
C2473,Jagadish Bangera,43,Karnataka,Raichur,Raichur,None
C2474,Sandeep Desai,38,Karnataka,Dharwad,Dharwad,Gang_39
C2475,Sachin Naik,26,Karnataka,Shivamogga,Shivamogga,None
C2476,Amith Kamath,23,Karnataka,Hassan,Hassan,None
C2477,Venkatesh Bhat,38,Karnataka,Mysuru,Mysuru,None
C2478,Pranav Noronha,51,Kerala,Tumakuru,Tumakuru,None
C2479,Raghav Pai,22,Karnataka,Mysuru,Mysuru,Gang_47
C2480,Devraj Kudva,41,Andhra Pradesh,Tumakuru,Tumakuru,None
C2481,Pranav Rao,40,Karnataka,Kalaburagi,Kalaburagi,Gang_37
C2482,Mohan Mendonca,20,Karnataka,Kodagu,Kodagu,None
C2483,Nandakumar Adiga,36,Karnataka,Ballari,Ballari,None
C2484,Prakash Kudva,38,Karnataka,Bidar,Bidar,Gang_17
C2485,Lokesh Kumar,48,Karnataka,Belagavi,Belagavi,None
C2486,Ravi Shekar,25,Karnataka,Vijayapura,Vijayapura,Gang_38
C2487,Anil Karkera,58,Karnataka,Ballari,Ballari,None
C2488,Umesh Rao,34,Karnataka,Belagavi,Belagavi,None
C2489,Santosh Joshi,43,Karnataka,Mysuru,Mysuru,None
C2490,Aditya Kamath,50,Karnataka,Raichur,Raichur,None
C2491,Gopal Fernandes,60,Karnataka,Kalaburagi,Kalaburagi,None
C2492,Dinesh Kudva,29,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C2493,Jagadish Pandit,31,Tamil Nadu,Vijayapura,Vijayapura,None
C2494,Chirag Poojary,35,Karnataka,Kalaburagi,Kalaburagi,None
C2495,Srinivas Kudva,52,Karnataka,Bengaluru Rural,Bengaluru Rural,Gang_43
C2496,Aditya Murthy,53,Karnataka,Vijayapura,Vijayapura,None
C2497,Sandeep Kamath,44,Karnataka,Bidar,Bidar,None
C2498,Devraj Suvarna,41,Karnataka,Tumakuru,Tumakuru,None
C2499,Yash Reddy,22,Karnataka,Raichur,Raichur,None
C2500,Shankar Bhat,25,Karnataka,Belagavi,Belagavi,None
