crime_id,criminal_id,criminal_name,gang_id,district,city,police_station,crime_type,latitude,longitude,date,severity,status
CR018906,C1522,Manoj Moily,,Hubballi-Dharwad,Hubballi,Old Hubballi PS,Chain Snatching,15.26898,75.242154,2024-03-02,high,investigating
CR018907,C1523,Sharath Kamath,,Chikkaballapura,Bagepalli,Bagepalli PS,Vehicle Theft,13.301587,77.958223,2023-03-10,medium,investigating
CR018908,C1523,Sharath Kamath,,Uttara Kannada,Bhatkal,Bhatkal PS,Robbery,14.696805,74.991179,2024-03-28,high,closed
CR018909,C1523,Sharath Kamath,,Chitradurga,Chitradurga,Chitradurga PS,Murder,14.043564,76.136822,2023-04-13,low,closed
CR018910,C1523,Sharath Kamath,,Hubballi-Dharwad,Hubballi,Old Hubballi PS,Domestic Violence,15.401514,75.302027,2023-03-31,low,open
CR018911,C1523,Sharath Kamath,,Kodagu,Virajpet,Virajpet Town PS,Fraud,12.598609,75.665987,2024-09-05,medium,closed
CR018912,C1523,Sharath Kamath,,Shivamogga,Shivamogga City,Vinobanagar PS,Assault,14.191741,75.776009,2024-12-21,low,closed
CR018913,C1523,Sharath Kamath,,Yadgir,Shahapur,Shahapur Town PS,Chain Snatching,16.62299,77.406808,2023-07-14,low,investigating
CR018914,C1523,Sharath Kamath,,Koppal,Kushtagi,Kushtagi Rural PS,Land Dispute,15.214564,75.99239,2024-03-08,medium,closed
CR018915,C1523,Sharath Kamath,,Belagavi,Belagavi City,Market PS,Fraud,15.698335,74.777689,2023-04-13,medium,closed
CR018916,C1523,Sharath Kamath,,Udupi,Udupi,Manipal PS,Fraud,13.582586,74.968964,2024-07-06,medium,investigating
CR018917,C1523,Sharath Kamath,,Ramanagara,Kanakapura,Kanakapura Town PS,Assault,12.5238,77.008197,2024-01-19,high,open
CR018918,C1523,Sharath Kamath,,Ramanagara,Kanakapura,Kanakapura Town PS,Domestic Violence,12.424443,77.237228,2024-05-16,medium,closed
CR018919,C1524,Madan Suvarna,,Mysuru,Hunsur,Hunsur Rural PS,Kidnapping,12.011639,76.575311,2023-03-22,low,investigating
CR018920,C1524,Madan Suvarna,,Yadgir,Shahapur,Shahapur Town PS,Cybercrime,16.790907,77.012796,2023-10-23,high,closed
CR018921,C1524,Madan Suvarna,,Bidar,Basavakalyan,Basavakalyan PS,Robbery,17.710866,77.654729,2024-03-30,high,open
CR018922,C1524,Madan Suvarna,,Bidar,Bhalki,Bhalki Rural PS,Burglary,17.662445,77.557354,2024-06-17,low,closed
CR018923,C1524,Madan Suvarna,,Vijayapura,Indi,Indi Rural PS,Mobile Theft,16.986397,75.965571,2024-11-17,high,open
CR018924,C1524,Madan Suvarna,,Yadgir,Yadgir City,Yadgir City Traffic PS,Mobile Theft,16.850721,77.141876,2024-04-02,medium,investigating
CR018925,C1524,Madan Suvarna,,Hassan,Sakleshpur,Sakleshpur Rural PS,Murder,13.239095,76.129353,2024-03-07,low,open
CR018926,C1524,Madan Suvarna,,Hassan,Arsikere,Arsikere Rural PS,Vehicle Theft,13.054398,76.147191,2023-12-07,medium,closed
CR018927,C1524,Madan Suvarna,,Haveri,Savanur,Savanur PS,Mobile Theft,14.52796,75.540355,2024-03-30,high,closed
CR018928,C1524,Madan Suvarna,,Bengaluru Urban,Yelahanka,Yelahanka PS,Kidnapping,13.058086,77.332558,2023-12-13,medium,open
CR018929,C1524,Madan Suvarna,,Dakshina Kannada,Puttur,Puttur Town PS,Burglary,13.135935,75.114044,2024-07-28,low,investigating
CR018930,C1524,Madan Suvarna,,Gadag,Gadag,Gadag Town PS,Vehicle Theft,15.657447,75.878784,2023-03-12,low,investigating
CR018931,C1524,Madan Suvarna,,Tumakuru,Tiptur,Tiptur Town PS,Kidnapping,13.528217,76.935649,2024-06-04,medium,open
CR018932,C1524,Madan Suvarna,,Belagavi,Gokak,Gokak Rural PS,Land Dispute,15.679503,74.68229,2024-04-02,low,closed
CR018933,C1524,Madan Suvarna,,Chikkamagaluru,Tarikere,Lakkavalli PS,Theft,13.515674,75.658472,2024-07-20,low,investigating
CR018934,C1524,Madan Suvarna,,Mysuru,Nanjangud,Nanjangud Rural PS,Burglary,12.045957,76.669122,2023-08-21,medium,open
CR018935,C1524,Madan Suvarna,,Mandya,Srirangapatna,Srirangapatna Town PS,Kidnapping,12.514758,76.919894,2024-01-28,low,closed
CR018936,C1525,Gopal Kumar,Gang_28,Davangere,Honnali,Honnali Rural PS,Assault,14.702258,76.18733,2024-06-17,medium,closed
CR018937,C1525,Gopal Kumar,Gang_28,Kalaburagi,Jewargi,Jewargi PS,Burglary,17.287675,76.677055,2024-07-09,low,open
CR018938,C1525,Gopal Kumar,Gang_28,Chamarajanagar,Chamarajanagar,Chamarajanagar Traffic PS,Domestic Violence,11.877055,76.976098,2023-08-15,medium,open
CR018939,C1525,Gopal Kumar,Gang_28,Kalaburagi,Kalaburagi City,Station Bazaar PS,Fraud,17.526496,76.840005,2023-06-20,high,closed
CR018940,C1525,Gopal Kumar,Gang_28,Mangaluru,Mangaluru,Mangaluru South PS,Kidnapping,13.052918,74.880033,2023-03-20,low,open
CR018941,C1525,Gopal Kumar,Gang_28,Ramanagara,Kanakapura,Kanakapura PS,Drug Offense,12.510584,77.131321,2024-01-09,medium,closed
CR018942,C1525,Gopal Kumar,Gang_28,Koppal,Gangavathi,Gangavathi Rural PS,Theft,15.650608,75.969819,2023-07-17,low,open
CR018943,C1526,Anand Acharya,,Uttara Kannada,Karwar,Karwar Traffic PS,Land Dispute,15.039162,74.662215,2024-11-04,low,open
CR018944,C1526,Anand Acharya,,Bengaluru Rural,Nelamangala,Soladevanahalli PS,Domestic Violence,13.179559,77.621788,2023-08-14,low,closed
CR018945,C1526,Anand Acharya,,Mysuru,Nanjangud,Nanjangud Rural PS,Mobile Theft,12.465579,76.633996,2024-02-08,low,closed
CR018946,C1526,Anand Acharya,,Mangaluru,Surathkal,Surathkal PS,Theft,12.744246,74.819583,2024-04-09,low,open
CR018947,C1526,Anand Acharya,,Mandya,Mandya,Mandya Traffic PS,Kidnapping,12.249739,76.620497,2024-10-30,medium,closed
CR018948,C1526,Anand Acharya,,Haveri,Savanur,Savanur Town PS,Vehicle Theft,14.809637,75.347041,2024-12-16,low,open
CR018949,C1526,Anand Acharya,,Mysuru,Hunsur,Hunsur PS,Burglary,12.454555,76.620331,2023-04-17,medium,investigating
CR018950,C1526,Anand Acharya,,Tumakuru,Tiptur,Tiptur PS,Mobile Theft,13.443952,77.318866,2024-11-25,low,closed
CR018951,C1526,Anand Acharya,,Mysuru,Nanjangud,Nanjangud Traffic PS,Theft,12.393604,76.429808,2023-01-18,low,open
CR018952,C1526,Anand Acharya,,Shivamogga,Shivamogga City,Vinobanagar PS,Vehicle Theft,14.221242,75.414823,2023-03-17,low,open
CR018953,C1526,Anand Acharya,,Chikkamagaluru,Tarikere,Lakkavalli PS,Burglary,13.593593,75.896518,2023-06-17,medium,investigating
CR018954,C1526,Anand Acharya,,Raichur,Raichur City,Raichur PS,Theft,16.107473,77.478855,2024-06-21,medium,open
CR018955,C1526,Anand Acharya,,Gadag,Mundargi,Mundargi Rural PS,Robbery,15.485649,75.563173,2024-11-19,high,closed
CR018956,C1526,Anand Acharya,,Haveri,Savanur,Savanur Town PS,Fraud,14.641572,75.530327,2023-09-28,high,investigating
CR018957,C1526,Anand Acharya,,Mangaluru,Mangaluru,Pandeshwar PS,Drug Offense,12.914647,75.146645,2023-09-12,low,open
CR018958,C1526,Anand Acharya,,Uttara Kannada,Karwar,Bazar PS,Chain Snatching,14.563321,74.605811,2024-02-27,medium,open
CR018959,C1526,Anand Acharya,,Chitradurga,Chitradurga,Chitradurga Town PS,Burglary,14.176767,76.156683,2024-05-02,medium,investigating
CR018960,C1527,Harsha Ramesh,Gang_20,Raichur,Raichur City,West PS,Vehicle Theft,16.261912,77.088614,2023-11-12,low,investigating
CR018961,C1527,Harsha Ramesh,Gang_20,Mangaluru,Mangaluru,Mangaluru South PS,Kidnapping,13.204926,74.674973,2023-03-28,low,open
CR018962,C1527,Harsha Ramesh,Gang_20,Koppal,Koppal City,Koppal City Traffic PS,Assault,15.349629,75.913539,2023-08-19,medium,investigating
CR018963,C1527,Harsha Ramesh,Gang_20,Gadag,Mundargi,Mundargi PS,Theft,15.415694,75.928133,2024-11-24,medium,open
CR018964,C1527,Harsha Ramesh,Gang_20,Bidar,Bidar City,Bidar City Traffic PS,Chain Snatching,17.623354,77.27712,2024-11-03,low,open
CR018965,C1527,Harsha Ramesh,Gang_20,Hassan,Arsikere,Arsikere Town PS,Mobile Theft,12.946905,76.119529,2024-09-19,high,closed
CR018966,C1527,Harsha Ramesh,Gang_20,Chamarajanagar,Chamarajanagar,Chamarajanagar PS,Mobile Theft,12.130256,77.230925,2023-11-05,low,open
CR018967,C1527,Harsha Ramesh,Gang_20,Davangere,Harihar,Harihar Town PS,Burglary,14.673296,76.20369,2024-07-20,low,open
CR018968,C1527,Harsha Ramesh,Gang_20,Chitradurga,Hiriyur,Hiriyur Town PS,Murder,14.016163,76.423632,2024-04-26,low,open
CR018969,C1527,Harsha Ramesh,Gang_20,Dakshina Kannada,Sullia,Sullia Rural PS,Mobile Theft,12.566354,75.309036,2023-11-15,low,open
CR018970,C1527,Harsha Ramesh,Gang_20,Shivamogga,Bhadravati,Paper Town PS,Mobile Theft,13.634381,75.86143,2023-07-18,high,open
CR018971,C1527,Harsha Ramesh,Gang_20,Vijayapura,Sindagi,Sindagi Rural PS,Domestic Violence,16.934445,75.836506,2024-04-03,low,open
CR018972,C1527,Harsha Ramesh,Gang_20,Vijayapura,Sindagi,Sindagi PS,Assault,16.850176,75.898085,2023-05-22,low,closed
CR018973,C1527,Harsha Ramesh,Gang_20,Mandya,Mandya,Mandya PS,Theft,12.281916,76.814054,2023-05-14,high,investigating
CR018974,C1527,Harsha Ramesh,Gang_20,Raichur,Raichur City,Raichur City Traffic PS,Murder,16.208299,77.252318,2024-03-09,low,investigating
CR018975,C1528,Lohith Lobo,,Mysuru,Mysuru City,Lakshmipuram PS,Chain Snatching,12.512954,76.476195,2023-02-16,medium,open
CR018976,C1528,Lohith Lobo,,Kalaburagi,Sedam,Sedam Town PS,Drug Offense,17.217222,76.824799,2024-01-25,medium,closed
CR018977,C1528,Lohith Lobo,,Kalaburagi,Jewargi,Jewargi PS,Fraud,17.536822,76.904159,2023-07-31,medium,open
CR018978,C1528,Lohith Lobo,,Haveri,Haveri,Haveri Town PS,Cybercrime,14.644515,75.242971,2023-12-20,high,closed
CR018979,C1528,Lohith Lobo,,Chikkamagaluru,Kadur,Kadur PS,Vehicle Theft,13.158608,75.895982,2024-06-28,low,closed
CR018980,C1528,Lohith Lobo,,Tumakuru,Madhugiri,Madhugiri PS,Burglary,13.262012,77.295587,2024-05-20,medium,closed
CR018981,C1529,Vikas Kudva,Gang_3,Ramanagara,Magadi,Magadi Town PS,Domestic Violence,12.485745,77.075736,2023-03-08,low,investigating
CR018982,C1529,Vikas Kudva,Gang_3,Ballari,Ballari City,Ballari PS,Cybercrime,14.93527,76.961487,2024-03-19,low,closed
CR018983,C1529,Vikas Kudva,Gang_3,Chikkamagaluru,Chikkamagaluru City,Chikkamagaluru City Traffic PS,Domestic Violence,13.373439,75.7525,2024-01-28,medium,closed
CR018984,C1529,Vikas Kudva,Gang_3,Chikkaballapura,Chikkaballapura,Chikkaballapura Town PS,Vehicle Theft,13.153214,78.012297,2023-04-04,medium,open
CR018985,C1529,Vikas Kudva,Gang_3,Koppal,Koppal City,Koppal PS,Chain Snatching,15.437051,76.420231,2024-04-25,low,open
CR018986,C1529,Vikas Kudva,Gang_3,Yadgir,Shahapur,Shahapur Town PS,Cybercrime,17.025245,77.01716,2023-02-17,medium,open
CR018987,C1529,Vikas Kudva,Gang_3,Dakshina Kannada,Puttur,Puttur PS,Theft,12.71065,75.209038,2023-08-17,low,closed
CR018988,C1529,Vikas Kudva,Gang_3,Kolar,Malur,Malur Town PS,Chain Snatching,13.061553,77.942804,2024-12-28,low,investigating
CR018989,C1529,Vikas Kudva,Gang_3,Ballari,Ballari City,Ballari PS,Robbery,15.24268,76.831816,2024-12-12,low,open
CR018990,C1529,Vikas Kudva,Gang_3,Kolar,Kolar,Kolar Town PS,Vehicle Theft,13.216325,78.217112,2024-08-06,low,investigating
CR018991,C1529,Vikas Kudva,Gang_3,Bengaluru Rural,Devanahalli,Vijayapura PS,Chain Snatching,13.444281,77.537584,2024-06-30,medium,open
CR018992,C1529,Vikas Kudva,Gang_3,Vijayapura,Indi,Indi Rural PS,Kidnapping,16.672968,75.847289,2024-01-17,low,investigating
CR018993,C1529,Vikas Kudva,Gang_3,Davangere,Honnali,Nyamathi PS,Fraud,14.208211,75.829858,2024-08-23,low,investigating
CR018994,C1529,Vikas Kudva,Gang_3,Davangere,Honnali,Nyamathi PS,Domestic Violence,14.365473,75.66512,2023-08-21,high,open
CR018995,C1529,Vikas Kudva,Gang_3,Tumakuru,Tumakuru City,New Extension PS,Fraud,13.068328,77.11552,2024-10-13,medium,open
CR018996,C1529,Vikas Kudva,Gang_3,Kalaburagi,Jewargi,Jewargi PS,Kidnapping,17.104412,76.832462,2023-04-10,low,closed
CR018997,C1529,Vikas Kudva,Gang_3,Mandya,Maddur,Maddur Town PS,Chain Snatching,12.458351,76.890919,2023-02-21,medium,investigating
CR018998,C1529,Vikas Kudva,Gang_3,Raichur,Raichur City,Raichur PS,Robbery,16.365194,77.501059,2023-01-30,low,open
CR018999,C1530,Mohan Naik,,Uttara Kannada,Bhatkal,Bhatkal Town PS,Fraud,14.756184,74.520422,2024-03-27,medium,closed
CR019000,C1530,Mohan Naik,,Raichur,Manvi,Manvi Town PS,Domestic Violence,16.266055,77.502576,2023-05-02,medium,open
CR019001,C1530,Mohan Naik,,Chikkamagaluru,Chikkamagaluru City,Chikkamagaluru PS,Vehicle Theft,13.47985,75.887133,2023-02-04,low,closed
CR019002,C1530,Mohan Naik,,Kalaburagi,Jewargi,Jewargi Rural PS,Fraud,17.618,77.045471,2023-10-09,low,closed
CR019003,C1530,Mohan Naik,,Udupi,Kundapura,Gangolli PS,Burglary,13.627772,75.038349,2024-07-29,medium,closed
CR019004,C1530,Mohan Naik,,Kalaburagi,Sedam,Sedam Town PS,Domestic Violence,17.253979,76.803986,2024-12-11,low,closed
CR019005,C1530,Mohan Naik,,Ramanagara,Kanakapura,Kanakapura Rural PS,Assault,13.0046,77.362696,2023-10-07,medium,open
CR019006,C1530,Mohan Naik,,Uttara Kannada,Karwar,Karwar Traffic PS,Chain Snatching,14.905482,74.406571,2023-01-22,medium,open
CR019007,C1530,Mohan Naik,,Ramanagara,Ramanagara,Ramanagara Town PS,Chain Snatching,12.466984,77.234946,2024-12-27,high,closed
CR019008,C1530,Mohan Naik,,Chikkaballapura,Sidlaghatta,Sidlaghatta Rural PS,Fraud,13.4946,77.440588,2024-10-27,medium,closed
CR019009,C1530,Mohan Naik,,Bengaluru Urban,Yelahanka,Attur PS,Vehicle Theft,12.820618,77.492903,2024-04-16,high,closed
CR019010,C1531,Ranjith Suvarna,Gang_9,Chikkamagaluru,Kadur,Kadur Town PS,Chain Snatching,13.398125,75.691267,2023-08-22,medium,investigating
CR019011,C1531,Ranjith Suvarna,Gang_9,Bidar,Bhalki,Bhalki Town PS,Murder,17.803949,77.586366,2024-04-24,low,investigating
CR019012,C1531,Ranjith Suvarna,Gang_9,Belagavi,Belagavi City,Belagavi PS,Cybercrime,15.58916,74.372422,2024-01-15,high,open
CR019013,C1531,Ranjith Suvarna,Gang_9,Ramanagara,Kanakapura,Kanakapura Rural PS,Burglary,12.547321,77.150377,2023-11-21,low,investigating
CR019014,C1531,Ranjith Suvarna,Gang_9,Mysuru,Nanjangud,Nanjangud Traffic PS,Domestic Violence,12.36788,76.528842,2023-10-04,low,open
CR019015,C1531,Ranjith Suvarna,Gang_9,Hassan,Sakleshpur,Sakleshpur Rural PS,Land Dispute,13.100471,76.132367,2024-03-15,low,closed
CR019016,C1531,Ranjith Suvarna,Gang_9,Uttara Kannada,Sirsi,Sirsi Town PS,Robbery,14.500402,74.896244,2023-11-24,low,open
CR019017,C1531,Ranjith Suvarna,Gang_9,Kalaburagi,Sedam,Sedam Town PS,Vehicle Theft,17.257521,76.789505,2023-02-03,low,investigating
CR019018,C1532,Vinod Verma,Gang_5,Ballari,Hospet,Hospet Rural PS,Vehicle Theft,15.035832,77.13965,2024-10-18,low,open
CR019019,C1532,Vinod Verma,Gang_5,Gadag,Ron,Ron PS,Theft,15.188942,75.72087,2023-06-25,medium,closed
CR019020,C1532,Vinod Verma,Gang_5,Kolar,Malur,Malur PS,Murder,13.414099,78.36565,2023-05-01,medium,closed
CR019021,C1532,Vinod Verma,Gang_5,Kalaburagi,Kalaburagi City,Station Bazaar PS,Domestic Violence,17.145681,76.556585,2024-04-07,medium,closed
CR019022,C1532,Vinod Verma,Gang_5,Mandya,Srirangapatna,Srirangapatna Town PS,Kidnapping,12.741142,76.778253,2024-07-19,low,open
CR019023,C1532,Vinod Verma,Gang_5,Mandya,Mandya,Mandya PS,Fraud,12.691679,77.079062,2024-10-04,high,open
CR019024,C1533,Nandakumar Naik,Gang_34,Davangere,Davangere City,KTJ Nagar PS,Theft,14.750532,76.008399,2023-03-09,low,investigating
CR019025,C1533,Nandakumar Naik,Gang_34,Bengaluru Rural,Doddaballapura,Doddaballapura Town PS,Murder,13.400438,77.669761,2024-11-19,low,investigating
CR019026,C1533,Nandakumar Naik,Gang_34,Chikkaballapura,Sidlaghatta,Sidlaghatta PS,Land Dispute,13.568853,77.918575,2023-08-29,medium,closed
CR019027,C1533,Nandakumar Naik,Gang_34,Koppal,Kushtagi,Kushtagi Town PS,Assault,15.139014,76.348473,2023-07-03,medium,open
CR019028,C1533,Nandakumar Naik,Gang_34,Kolar,Kolar,Kolar Traffic PS,Burglary,13.329851,77.878989,2023-08-06,low,investigating
CR019029,C1533,Nandakumar Naik,Gang_34,Hubballi-Dharwad,Hubballi,Old Hubballi PS,Theft,15.492747,75.338113,2024-01-07,low,closed
CR019030,C1533,Nandakumar Naik,Gang_34,Kalaburagi,Jewargi,Jewargi Rural PS,Drug Offense,17.159167,76.8526,2023-09-08,low,investigating
CR019031,C1533,Nandakumar Naik,Gang_34,Dakshina Kannada,Bantwal,Bantwal Town PS,Fraud,12.911133,75.389319,2024-03-30,medium,closed
CR019032,C1533,Nandakumar Naik,Gang_34,Haveri,Ranebennur,Ranebennur Town PS,Burglary,14.585342,75.469475,2023-09-01,medium,closed
CR019033,C1533,Nandakumar Naik,Gang_34,Belagavi,Belagavi City,Tilakwadi PS,Burglary,15.605559,74.506518,2023-04-27,low,investigating
CR019034,C1533,Nandakumar Naik,Gang_34,Ballari,Sandur,Sandur Rural PS,Domestic Violence,15.403518,76.879332,2024-01-08,low,investigating
CR019035,C1533,Nandakumar Naik,Gang_34,Davangere,Honnali,Nyamathi PS,Burglary,14.196958,76.079754,2024-10-17,low,investigating
CR019036,C1533,Nandakumar Naik,Gang_34,Kodagu,Somwarpet,Somwarpet Rural PS,Robbery,12.303166,75.912297,2024-01-02,medium,open
CR019037,C1533,Nandakumar Naik,Gang_34,Kolar,Kolar,Kolar Traffic PS,Burglary,12.968739,78.239569,2024-10-07,low,investigating
CR019038,C1533,Nandakumar Naik,Gang_34,Hassan,Hassan City,Extension PS,Kidnapping,12.735895,75.91025,2023-05-18,low,investigating
CR019039,C1534,Lokesh Mendonca,Gang_47,Udupi,Karkala,Ajekar PS,Murder,13.468797,74.87963,2024-02-04,high,investigating
CR019040,C1534,Lokesh Mendonca,Gang_47,Koppal,Kushtagi,Kushtagi Town PS,Burglary,15.153146,75.880968,2024-08-09,high,closed
CR019041,C1534,Lokesh Mendonca,Gang_47,Ramanagara,Ramanagara,Ramanagara Town PS,Cybercrime,12.46649,77.49518,2024-04-29,medium,open
CR019042,C1534,Lokesh Mendonca,Gang_47,Hubballi-Dharwad,Navanagar,Navanagar Rural PS,Murder,15.381998,74.827001,2023-12-06,low,closed
CR019043,C1534,Lokesh Mendonca,Gang_47,Chikkaballapura,Sidlaghatta,Sidlaghatta Town PS,Kidnapping,13.386433,77.960046,2023-03-04,high,open
CR019044,C1534,Lokesh Mendonca,Gang_47,Ramanagara,Ramanagara,Ramanagara Traffic PS,Assault,13.010727,77.118047,2023-11-01,low,closed
CR019045,C1534,Lokesh Mendonca,Gang_47,Gadag,Mundargi,Mundargi Town PS,Chain Snatching,15.63282,75.870192,2023-04-13,low,closed
CR019046,C1534,Lokesh Mendonca,Gang_47,Kalaburagi,Sedam,Sedam Town PS,Murder,17.421971,76.620264,2024-09-11,low,closed
CR019047,C1534,Lokesh Mendonca,Gang_47,Gadag,Mundargi,Mundargi PS,Assault,15.133515,75.405349,2024-03-20,medium,investigating
CR019048,C1534,Lokesh Mendonca,Gang_47,Ramanagara,Kanakapura,Kanakapura Rural PS,Land Dispute,12.673604,77.042654,2023-01-30,medium,open
CR019049,C1535,Amith Reddy,,Uttara Kannada,Bhatkal,Bhatkal Town PS,Burglary,14.965706,74.698431,2024-12-05,low,investigating
CR019050,C1535,Amith Reddy,,Chikkamagaluru,Kadur,Kadur PS,Mobile Theft,13.0973,75.993357,2023-12-05,medium,investigating
CR019051,C1535,Amith Reddy,,Hassan,Sakleshpur,Sakleshpur Town PS,Theft,13.228786,76.13435,2024-07-25,low,open
CR019052,C1535,Amith Reddy,,Chamarajanagar,Chamarajanagar,Chamarajanagar Town PS,Drug Offense,12.072989,77.035976,2023-07-23,low,investigating
CR019053,C1535,Amith Reddy,,Dakshina Kannada,Sullia,Sullia Rural PS,Land Dispute,12.574647,75.077039,2024-07-21,low,closed
CR019054,C1535,Amith Reddy,,Raichur,Manvi,Manvi Town PS,Theft,15.99136,77.306463,2024-02-11,low,investigating
CR019055,C1535,Amith Reddy,,Hubballi-Dharwad,Hubballi,Keshwapur PS,Theft,15.50092,74.911922,2023-10-03,medium,closed
CR019056,C1535,Amith Reddy,,Chamarajanagar,Gundlupet,Gundlupet PS,Burglary,11.944595,77.001241,2024-01-19,low,investigating
CR019057,C1535,Amith Reddy,,Chitradurga,Hiriyur,Hiriyur Town PS,Cybercrime,14.288443,76.584236,2023-06-13,medium,closed
CR019058,C1535,Amith Reddy,,Tumakuru,Tumakuru City,Tumakuru City Traffic PS,Theft,13.103295,77.276047,2023-01-18,medium,closed
CR019059,C1535,Amith Reddy,,Belagavi,Gokak,Gokak Rural PS,Kidnapping,15.721263,74.794286,2024-04-16,medium,open
CR019060,C1535,Amith Reddy,,Koppal,Gangavathi,Gangavathi PS,Burglary,15.531542,75.944554,2023-03-07,low,closed
CR019061,C1535,Amith Reddy,,Mangaluru,Ullal,Kotekar PS,Fraud,12.777654,75.084475,2024-03-27,medium,open
CR019062,C1535,Amith Reddy,,Hubballi-Dharwad,Dharwad,Dharwad Traffic PS,Theft,15.198435,75.366195,2023-09-17,low,closed
CR019063,C1535,Amith Reddy,,Chikkaballapura,Sidlaghatta,Sidlaghatta Rural PS,Kidnapping,13.65306,77.467453,2024-11-25,medium,open
CR019064,C1535,Amith Reddy,,Davangere,Harihar,Harihar Rural PS,Chain Snatching,14.269332,76.097016,2024-05-11,low,investigating
CR019065,C1535,Amith Reddy,,Mandya,Srirangapatna,Srirangapatna PS,Vehicle Theft,12.618796,76.906231,2023-06-23,low,investigating
CR019066,C1536,Dinesh Shetty,,Vijayapura,Indi,Indi Rural PS,Burglary,16.719284,75.947079,2023-12-28,low,closed
CR019067,C1536,Dinesh Shetty,,Mangaluru,Ullal,Ullal PS,Chain Snatching,13.173914,74.773519,2023-08-10,low,open
CR019068,C1536,Dinesh Shetty,,Belagavi,Gokak,Gokak Rural PS,Mobile Theft,15.737491,74.586017,2023-02-18,high,investigating
CR019069,C1536,Dinesh Shetty,,Tumakuru,Tumakuru City,Tumakuru PS,Vehicle Theft,13.154578,77.19679,2023-02-03,medium,investigating
CR019070,C1536,Dinesh Shetty,,Kalaburagi,Kalaburagi City,Station Bazaar PS,Land Dispute,17.457,76.636085,2024-03-24,low,closed
CR019071,C1536,Dinesh Shetty,,Mysuru,Hunsur,Hunsur PS,Murder,12.06116,76.398483,2024-09-15,low,closed
CR019072,C1536,Dinesh Shetty,,Davangere,Davangere City,KTJ Nagar PS,Drug Offense,14.504492,75.868428,2023-03-19,high,closed
CR019073,C1536,Dinesh Shetty,,Hassan,Arsikere,Arsikere Rural PS,Burglary,12.942294,76.126621,2023-06-07,high,investigating
CR019074,C1536,Dinesh Shetty,,Dakshina Kannada,Bantwal,Bantwal PS,Assault,12.649741,75.340328,2024-09-14,low,investigating
CR019075,C1536,Dinesh Shetty,,Tumakuru,Tiptur,Tiptur PS,Domestic Violence,13.358332,76.938726,2024-01-29,high,closed
CR019076,C1536,Dinesh Shetty,,Uttara Kannada,Bhatkal,Bhatkal Town PS,Land Dispute,14.665883,74.438904,2024-01-28,low,investigating
CR019077,C1537,Nandakumar Rao,,Chamarajanagar,Gundlupet,Gundlupet Rural PS,Mobile Theft,11.98721,76.807222,2024-06-28,medium,open
CR019078,C1537,Nandakumar Rao,,Chikkaballapura,Bagepalli,Bagepalli PS,Fraud,13.267889,77.875712,2023-12-19,high,closed
